,premise,hypothesis,lang_abv,label
145,"Aber ist das Internet so wunderbar ein Werbekraft, dass Gross 400 Dollar pro Person von den Gesamt-Werbekosten von 1.000 Dollar pro Familie abgeben kann – oder überzeugt die Werbekräfte, zusätzliche 400 Dollar zu verbringen, um jeden seiner Kunden zu erreichen?","War das Internet so großartig bei der Werbung, dass Gross 400 US-Dollar pro Person pro Werbung bezahlen würde, insgesamt 1000 US-Dollar pro Familie ausgegeben oder die Gegner überzeugen würde, eine zusätzliche 400 US-Dollar auszuheben, um jeden Kunden zu erreichen?",de,0
146,Fragen müssen möglicherweise angepasst werden,"Es gibt einige Fragen, die möglicherweise nicht angepasst werden müssen.",de,0
147,Sie haben Tom Clancy gelesen.,Er liebte Tom Clancy.,de,1
148,"Das ist es. Das Mädchen blickte auf ihn, dann ging ihre Hand über ihre Vorderseite.",Das Mädchen wandte sich von ihm weg und hielt ihre Hände still.,de,2
149,Melatonin,Es enthält 10 Gramm Melatonin.,de,1
150,Diäten für Männer in ihrer Premiere,"Eine Diät für Männer, die vollständig aus Fleisch besteht.",de,1
151,"Ja, es ist nur eine Frage der Bildung, denke ich","Ja, aber Bildung spielt keine Rolle.",de,2
152,Drei weitere Tage verbrachten in trauriger Inaktivität.,Die Tage gingen langsam vorbei.,de,1
153,"Jedes August rufen junge Frauen auf, um helle Joss Stick und einige sogar die neun Meter (30-F) Rock zu klettern, um für gute Männer zu beten.","Frauen finden Ehefrauen, nachdem sie die Steine klettern und beten.",de,1
154,Es war noch Nacht.,"Die Sonne war noch nicht aufgewachsen, denn die Mond blinkte in den Himmel.",de,0
155,"Zum Beispiel, wenn Ovitz' fünfjährige Vereinbarung wert war, sagen Sie, 100 Millionen US-Dollar, und wenn der Entschädigungskomitee zu dieser Front-End-Garantie von kostenlosen Disney-Aktien, sagen Sie, 50 Millionen US-Dollar hinzugefügt hatte, dann - vermuten Sie, dass Ovitz seine fünfjährige Vertragsperiode beendet hat - der Preis für Disney wäre 150 Millionen US-Dollar.",Die fünfjährige Vereinbarung wird 100 Millionen Dollar wert sein,de,1
156,"Sie wissen, dass wir ein paar hundert US-Dollar halten, wenn so viel auf diejenigen belastet, die nicht zu schlecht sind, es ist nur Ihre normale",Wir haben dort ein bisschen Geld,de,0
157,"Solange Assad lebt, kann er diese Probleme verwalten und eine Vereinbarung mit Israel halten.","Solange Assad nicht im Hurrikan stirbt, wird er immer noch in der Lage sein, um die Probleme mit den Soldaten zu kümmern.",de,1
158,"Einige Experten sagen, es gibt eine größere Wahrscheinlichkeit, einen Fang in den kühleren Tagen des Frühlings und des Herbstes und in den Stunden nach Sonnenuntergang zu machen.","Experten sagen, Sie sollten niemals versuchen, nach Sonnenuntergang ein Fangen zu machen.",de,2
159,"Über den Fluss von der Stadt, hat es herrliche Aussicht; Zimmer sind sehr zeitgenössisch im Design.",Es hat schreckliche Aussichten auf den Parkplatz.,de,2
160,"Wenn nicht die schönste, ist das Schloss wahrscheinlich die großartigste in der Loire Valley, einer echten Verteidigungskräfte, seine schwarzen Ramparten sind immer noch verboten, obwohl ihre Turme nach Henri III. Befehl abgeschlossen waren.",Das Schloss ist wahrscheinlich das am wenigsten erstaunliche in der ganzen Loire Valley.,de,2
161,Zwei aromatische anisierte Getränke werden auch lokal produziert.,Getränke haben für sie einen guten Geruch.,de,0
162,"In Japan kritisierte Mainichi Shimbun den neuen Führer der Liberal-Demokratischen Partei Keizo Obuchi, weil er von frischen Ideen für die Erneuerung der japanischen Wirtschaft enttäuscht wurde.",Mainichi Shimbun bestätigte die Bemühungen von Keizo Obuchi zur Verbesserung der Wirtschaft.,de,2
163,"Sandstein und Granit waren die Materialien, die zur Bau der barocken Kirche von Bom Jesus verwendet wurden, die berühmt für ihre Relikte von St. Francis Xavier im Mausoleum rechts vom Altar.",Der Baroque Chuch von Bom Jesus ist eine berühmte Kirche aus Sandstein und Granit.,de,0
164,Testorganismen,Trial lebende Pflanzen,de,1
165,"Nehmen Sie es nicht zu Herzen, lad, sagte er freundlich.","Er versuchte, den Lad zu trösten.",de,0
166,"Summary of Deferred Maintenance as September 30, 199Z (in Millionen von Dollar):","Abgelaufene Wartung in Millionen von Dollar, ab September 30, 199Z:",de,0
167,Die Chance,Die Chancen sind wichtig zu nutzen.,de,1
168,"Oh, es war nicht, dass Jane Eyre nicht er schrieb Jane Eyre auch",War es Jane Eyre oder nicht?,de,0
169,Ich kann dich nicht aufhören.“,Ich werde dich stoppen.,de,2
170,Umweltschutzagentur,"Agentur, die für den Umweltschutz und die Erhaltung nationaler Parks zuständig ist.",de,1
171,"Diese Gärten gehörten gewöhnlich zum Berghaus des Gouverneurs, aber das Gebäude wurde während der Besetzung von Hongkong durch die Japaner zerstört.",Diese Gärten gehören zum Berglager des Gouverneurs.,de,2
172,"Es gibt nichts mehr hier zu tun, ich denke, es sei denn, er blickte ernst und lang auf die toten Asche in Dankbarkeit.",Es bleibt nichts zu tun.,de,0
173,"Sie sind die vier Sätze, die Sie immer in plagiariser Papier einfügen, um den Professor aus dem Weg zu werfen.","Wenn Sie diese vier Sätze in Ihr Papier legen, werden die Professoren sofort wissen, dass es plagiiert wurde.",de,2
174,"Ich denke, sobald sie dich bekommen, werden sie für mich kommen.","Ich werde dir helfen, wegzukommen.",de,1
175,"Kurz gesagt, dies ist ein ganz neues Kostengebiet, das eingeführt werden sollte.",In einem Nutshell sollte diese neue Kostenzone eingeführt werden.,de,0
176,Melatonin,Es enthält Melatonin.,de,1
177,Sie finden Galerien in allen großen Städten und in einigen der kleineren Dörfer.,"Kleinere Dörfer betreiben auch Galerien, die gefunden werden können.",de,0
178,"Sie fanden viel Wasser aus den Bergen, und mehr Holz als jeder wusste, was zu tun war.","Es gab kein Wasser, das von den Bergen fließt.",de,2
179,"Auf deiner rechten Seite befindet sich der Eingang zum 16. Jahrhundert Sandal Bedesten, mit schönen Brick-Väulen, die auf massiven steinen Säulen unterstützt werden.",Wir werden Ihnen wegen der Konstruktion nicht den Eingang zum Sandal Bedesten zeigen können.,de,2
180,"Die Progressiven merken schließlich, dass der beste Argument für Regierungsaktivismus darin besteht, dass es funktioniert.","Die Progressivisten argumentieren, dass Regierungsaktivismus nichts funktioniert.",de,2
181,"Niemand war da, keine Knochen überhaupt.",Nichts wurde vom Körper hinterlassen.,de,0
182,"Während die NIPA-Massung spiegelt, wie staatliche Einsparungen die für Investitionen verfügbaren nationalen Einsparungen beeinflussen, ist die einheitliche Haushaltsmaßnahme das häufigere Referenzrahmen für die Diskussion über Bundesfinanzpolitik.",Die NIPA-Maßnahme ist zuverlässiger als die vereinigte Haushaltsmaßnahme.,de,1
183,"Mein Körper ist für mich wie ein verrückter Kaninchen, den ich nicht gefüttern möchte, dass ich vergessen habe, auf die Zeit zu füttern, dass ich keine Zeit habe, mit ihm zu spielen und zu wissen, ein nützlicher Kaninchen, der in einer Hütte gehalten wurde, dass es grausam wäre, los zu werden.",Ich bin anorexisch.,de,1
184,"uh, aber Sie könnten eine ganze Menge von uh Löcher mit diesen Dingen füllen, die ich gewohnt habe, ich gewohnt, um Werbung für den Kauf von Getreide Pennies um ich würde einen Dollar ein Roll geben, die zwei Cent ein Stück, das grundsätzlich überpreist ist","Ich habe versucht, Brotpen zu verkaufen.",de,2
185,"Penrith und Blencathra sind auch keltische Namen, die während dieser frühen Siedlungszeit etabliert wurden.","Penrith und Blencathra sind Namen, die nach Rom zurückkehren.",de,2
186,Für die Erfüllung der in der vorangegangenen Satzung festgelegten Einschränkungen muss der Administrator pro rata die grundlegende Phase II-Beihilfen für jede Einheit gemäß den Anforderungen des Absatzes 414 reduzieren.,Der Administrator reduziert die Beihilfe für jede Einheit.,de,0
187,"Als Ergebnis können ihre Dienste effektiver sein, wenn sie in der Umgebung der Notfallabteilung durchgeführt werden.","Ihre Dienste könnten effektiver sein, wenn sie in der ED gemacht werden.",de,0
188,Bewertungsfragen zu stellen.,Es gibt Bewertungsfragen zu diesem Thema.,de,1
189,"Daher haben viele führende Finanzorganisationen diese Prozentsätze berechnet und verglichen als allgemeine Anzeige dafür, wie gut sie die Unternehmensziele der Organisation unterstützt haben.",Die Finanzorganisation berechnet Daten über jede andere Organisation.,de,1
190,Auf Antrag des Republikanischen Ranking-Minderheitsmitglieds des Haushaltskomitees für Regierungsoperationen hat die GAO die Tätigkeiten der Präsidenten Clintonas-Task Force über die Gesundheitsreform überprüft und eine umfassende Liste der Teilnehmenden der Arbeitsgruppe von der Regierung und von Außenorganisationen bereitgestellt.,Die GAO hat die Aktivitäten der Präsident Clinton-Task Force überprüft.,de,0
191,Sie wurde von ihren Subjekten als lebendiger Gott geerbt.,Als Ergebnis wurde sie von ihren Subjekten als lebendige Gottheit geehrt: eine unter vielen.,de,1
192,Der Luft ist warm.,Der frische Luft hat sie alle überrascht.,de,2
193,"Unter den Nachteilen ist, dass der Grad der Innovation und der Produktdifferenzierung weiterhin begrenzt sein könnte.",Eine begrenzte Innovation wird kein Vorteil sein.,de,0
194,Behandeln Sie sich selbst und berechnen Sie es zu Si.,Spenden Sie so viel wie Sie wollen und berechnen Sie es an Si.,de,1
195,"ich glaube ja ich glaube und ich glaube, dass es wirklich wichtig ist","""Ich glaube wirklich, dass es wirklich wichtig ist, dass wir wissen.""",de,1
196,"Ein wichtiger Teil der US-Diplomatie ist es, die souveränen Staaten freiwillig zusammenzuarbeiten.","Es ist nicht wichtig, dass die Staaten zusammenarbeiten.",de,2
197,Kapitel 6: Das menschliche Kapital,"Kapital ist Geld, nicht Menschen.",de,2
198,Der Aufstieg des britischen Reiches in Indien hatte begonnen.,Es begann die Aufstieg des Deutschen Reiches in Indien.,de,2
199,"Aber uh diese Jungs waren tatsächlich auf der Straße uh zweitausend Meilen von zu Hause, als sie ihre uh ihre letzten Prüfungen und senden sie in",Diese Männer stellten ihre mittelfristigen Prüfungen von zu Hause ab.,de,2
200,Sarawak Pottery ist ochrefarben mit geometrischen Designs.,Das Sarawak Pottery ist seit langem umgeben.,de,1
201,"Ich bestellte bessere sexuelle Techniken, fortschrittliche sexuelle Techniken, Sex Fun und fortschrittliche orale Sex-Techniken (preis um 11 Dollar).","Die Bestellungen, die ich gemacht habe, wurden nicht kostenlos angeboten.",de,0
202,Benchmarking durch die USA,Benchmark in Amerika.,de,0
203,Die Wahrheit?,Willst du die Wahrheit sagen?,de,1
204,"Es wird sicherlich gut sein, mit",Lassen Sie uns bald wieder reden.,de,1
205,"Denn wie Tech ist bekannt, dass es eine gute Ingenieurschule ist und A und M vielleicht mehr für Computer bekannt ist.",Die Computerabteilung A und M ist nicht sehr gut betrachtet.,de,2
206,Das berühmte Zeitschrift überwindet sich in der Post-Oscar-Ausgabe.,Das Magazin interessiert sich nicht für Berühmte.,de,2
207,Tommy fühlte seinen Aufstieg weniger sicher als ein Moment zuvor.,Tommy wurde weniger sicher über seine Aufstieglichkeit.,de,0
208,"Egal, ob Sie Bier oder Alkohol trinken oder nicht, eine Reise nach Dublin ist nicht vollständig ohne einen Besuch in einige seiner Pubs nicht diese Erfahrung verpassen.","Wenn Sie nicht trinken, besuchen Sie nicht die Pubs in London.",de,2
209,"Aber obwohl der 60 Minutes-Produzenten von der Sterne gespielt wird (Pacino großstands, aber nicht zum Punkt der Verzweiflung), hat die Geschichte von Bergman nicht die gleiche primäre Kraft.",Der Produzent wird von Harrison Ford gespielt.,de,2
210,"Ich habe nie gesagt, dass du ein Mandrake-Mann bist.","Ich habe nie gesagt oder impliziert, dass du ein Mandrake bist.",de,0
211,"Hier unten es war es ist es alle haben Kälte und alles, weil es ein Tag kalt ist und heiß am nächsten Tag",Die Kälte ist direkt mit der Temperaturänderung verbunden.,de,0
212,"Ich weiß nicht, welche Art von Sommer wir in diesem Jahr erwarten, ich denke, es wird wieder heiß sein","Ich arbeite in der Wetterstation, so dass ich alles über die Wettervorhersagen dieses Sommers weiß.",de,2
213,"Der zentrale Teil von Tinos hat wenig Interesse, aber machen Sie Ihren Weg über die Hügel bis zum schönen Dorf von Pyrgos, berühmt für seine Schule der Marmorbogen.",Nicht sehr viele Touristen besuchen die zentrale Sektion von Tinos.,de,1
214,"Sofern das Bericht nicht durch Gesetz oder Vorschriften eingeschränkt ist, sollten die Prüfer sicherstellen, dass Kopien für die öffentliche Überprüfung zur Verfügung stehen.",Dieser Bericht ist wahrscheinlich durch Gesetz oder Vorschriften eingeschränkt und sollte nicht gewährleistet werden.,de,1
215,"Im kommenden Jahr wurde er aus Rand als Sicherheitsrisiko ausgeschieden, nachdem die lokale Polizei ihn in einem öffentlichen Raum in der Nähe von Muscle Beach in einem leugnen Akt verhaftet hat.","Er wurde von Rand ausgeschieden, weil er ein Verbrechen begangen hat.",de,0
216,Ich war auf der Suche nach einer Werbung in den Times.,Ich erwartete eine Anzeige für Zigaretten in der Zeitung.,de,1
217,Überraschenderweise ist Golf verboten teuer.,"Golf ist eine billige Vergangenheit, so viele Menschen tun es.",de,2
218,Der letzte Grund für die Teenager Renaissance ist Boomer Selbstobsession.,"Es gibt 15 Schlüsselgründe für die Teen Renaissance, die wir sehen.",de,1
219,"Oh ja, ich dachte, wenn ich es in der Garage beim Toyota-Händler getan hätte, würde ich wahrscheinlich drei oder vierhundert Dollar ansehen.",Die Kosten im Garage des Händlers sind doppelt so viel wie ich bezahlt habe.,de,1
220,"Teil 2), Vertraulichkeit von Alkohol und Drogenmissbrauch Patient Records.",Drogen- und Alkoholrehabilitationsregister müssen vertraulich beibehalten werden,de,0
221,"Nicht so groß ist das Papstkreuz, das die Besuch des Papstes Johannes Paul II. im Jahr 1979 erinnert, als mehr als eine Million Menschen zur Feier der Massen versammelt wurden.","Mehr als eine Million Menschen kamen zusammen, um die Massen zu feiern, als Papst Johannes Paul II. 1979 besuchte.",de,0
222,"Nun, sie sind so nah an einer unbefehlten, unbefehlten Saison, sie können es probieren und sie wollen Geschichte machen, so dass ich nicht glaube, dass sie Motivation fehlen werden.","Sie sind nahe dem Sieg der Saison, so dass sie keine Probleme mit Motivation haben werden.",de,0
223,"Versuchen Sie, das Gras während eines Sommers auf einem Stück Boden zu halten, das groß war teuer","Es gab keine Kosten, um das Gras im Sommer lebendig zu halten.",de,2
224,"Sie gelang es, ein Großteil des Landes für fast ein Jahrhundert zu kontrollieren, bevor der muslimische Führer Saladin (Salah-ad-Din) sie im Jahr 1187 besiegte.","Sie kontrollierten das ganze Land, auch wenn Saladin 1187 nicht angegriffen hatte.",de,2
225,Sein Enkel Akbar wählte Agra für seine Hauptstadt über Delhi.,"Die Wahl von Agra über Delhi kam zu einem, der bessere Nahrung hat als der andere.",de,1
226,Die in diesem Leitfaden bereitgestellten Informationen sind ab dem Tag dieser Veröffentlichung aktuell.,Die Informationen im Leitfaden sind aktuell.,de,0
227,"Wenn alles ist, ist die ultimative Kämpfe sicherer und weniger grausamer als der Blutsport in Amerika.",Nichts ist so gefährlich wie letzte Kämpfe.,de,2
228,Jon sah ihn in den Rauch reiten.,Er dreht sich in Richtung Jon und aus dem Rauch.,de,2
229,"jemand anderes bemerkte es und ich sagte gut, ich denke, es ist wahr und es war etwas melodio uns mit anderen Worten, es war nicht nur Sie wissen, es war wirklich lustig",Ein anderer war darauf aufmerksam und es war wirklich lustig.,de,0
230,In einer sechsjährigen Studie füttern Wissenschaftler Hunde und andere Tiere radiierte Hühner und fanden keine Beweise für erhöhte Krebs oder andere toxische Wirkungen.,Die Wissenschaftler gaben Tiere radiierte Hühner und sie alle lebten so lange wie die übrigen.,de,0
231,"Als Jesus ca. 4 n. Chr. geboren wurde, entfliehen Joseph und Maria Herodes Paranoia, indem sie mit dem Neugeborenen nach Ägypten fliehen.",Die Geburt Jesu ist um 10 v. Chr. gekommen.,de,2
232,Und könnte es nicht zu einem Rückgang der Postdienstvolumen über - die - Bord führen?,Nichts wird die Postdienstvolumen über - die - Bord beeinflussen.,de,2
