,premise,hypothesis,lang_abv,label
103,"120 ""آپ کو نہیں لگتا کہ مجھے پولیس کے پاس جانا چاہئے؟""",کیا مجھے پولیس کے پاس نہیں جانا چاہیے؟,ur,0
104,جی ہاں کیونکہ مجھے لگتا ہے کہ وہ چیزیں صرف آپ کو پتہ چلے گی,کیونکہ وہ آسانی سے زندہ رہیں گے.,ur,2
105,ہم نے اپنے ملازمین کو طاقت دینے اور سرمایہ کاری کرنے کے لئے کئی اقدامات کئے ہیں.,ہم نے جو اقدامات کئے ہیں وہ ملازمین کے لئے پروگراموں کو قائم کرتے ہیں.,ur,0
106,بات چیت کے معاملے میں، فیس یقین کرنے لگتا ہے کہ امریکی عوام کی وجہ سے کم وضاحت کی جاتی ہے کہ وہ چاہتے ہیں کہ یہ موضوعات جیسے فمینیسم، ہم جنس پرستوں کے حقوق، اور صنعت کے انتظام کے بارے میں ہے کہ لوگوں کو ان خیالات اور معلومات تک رسائی سے انکار کیا جاتا ہے جو ان کو وضاحت کرے گا.,امریکہ میں لوگ تنازعہ کے موضوعات پر بہت اچھی طرح سے مطلع ہیں، فیس کے مطابق.,ur,2
107,مثال کے طور پر، براس-ڈائیوڈ پیکنی علاقے ایک بوریلنگ سٹریم کے کنارے مقرر کیا جاتا ہے.,پیکنک علاقے ایک بہاؤ کے قریب نہیں ہے.,ur,2
108,اور اوہ ٹھیک ہے اگر آپ کو اس کو ایک طاقت موٹر مل جائے تو یہ شاید اس کو بہت کم وقت لے جائے گا لیکن میں اس سے لطف اندوز کر رہا ہوں میں اچھا محسوس کر رہا ہوں اوہ میں بہت بہتر محسوس کر رہا ہوں اس کے ساتھ ایک طاقت موٹر کے ساتھ اس کے ساتھ ایک ٹریکٹر کے ساتھ اس پر میں اتنا سخت دباؤ کرنے کی ضرورت نہیں ہے,وہ آپ کے پورے باغ کو آٹھ منٹ میں پھینک دیں گے اگر وہ ایک طاقتور موٹر کا استعمال کرتا تھا.,ur,1
109,ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا,میں بہت حوصلہ افزائی کر رہا تھا جب میں نے اس کو دیکھا.,ur,1
110,بائیکاٹ »,Alfred Inglethorp کے مترادفات,ur,2
111,دوپہر کے کھانے کے لئے کیا ہے؟,ہم دوپہر کے کھانے کے لئے کیا کھائیں گے؟,ur,0
112,ہانگ کانگ کے رہائشیوں کا ایک سروے ان کو شہر کے مستقبل کے بارے میں خونریزی سے پایا جاتا ہے.,ہانگ کانگ کے رہائشیوں کا ایک سروے ان کو شہر کے مستقبل کے بارے میں پہلے سے زیادہ خونریزی سے پتہ چلتا ہے.,ur,1
113,اچھا میں کا مطلب تھا جب جب آپ تھے جب آپ بڑھ رہے تھے میں کا مطلب تھا جیسے گالویستون,آپ نے گالویسٹن میں بڑھا اور میں نے ڈالاس میں بڑھا۔,ur,1
114,میں اتنا ثابت ہو گیا ہوں کہ میں کسی بھی رضامندی کے ساتھ پیسہ نہیں دے سکتا جب تک میں اس معاملے کے قابل ہونے کے بارے میں سب سے زیادہ احتیاط سے تحقیق نہیں کرسکتا۔,مجھے اس کے لئے پیسہ دینے سے پہلے ایک وجہ پر توجہ دینا چاہئے.,ur,0
115,آپ جانتے ہیں کہ وہ پسند کرتے ہیں کہ وہ کیا کر رہے ہیں وہ آپ جانتے ہیں کہ وہ اچھی طرح محسوس کرتے ہیں کہ وہ کیا کر رہے ہیں اس قسم کی چیز یہ زیادہ ہے,آپ دیکھ سکتے ہیں کہ کس طرح ان کے پورے ڈیمینور تبدیل ہو چکا ہے.,ur,1
116,’’آپ کی مدد کر سکتے ہیں؟‘‘,میں تمہاری کوئی مدد نہیں کرتا,ur,2
117,بہت سے ہوٹلوں کے لئے روایتی کھولنے کا وقت عیسائی عید ہے، اگرچہ کچھ اپریل کے اختتام تک نہیں کھولتے ہیں.,ہوٹل ہالووین میں نہیں کھولیں گے,ur,1
118,طبی اور جراحانہ اخراجات کی ادائیگی.,طبی اور جراحانہ اخراجات کو مکمل طور پر پورا کیا گیا ہے,ur,1
119,بالکل اور جب میں یہاں بیٹھ رہا ہوں سوفی کے درمیان چٹان اور سب ایک اچانک کسی کو ایک آدمی کے میرے دروازے پر ان کے ہاتھ ملے تو یہ کی طرح آہ کی طرح آہ نہیں اور لہذا میں نہیں مجھے یہ پسند نہیں ہے اور مجھے لگتا ہے کہ اس سے بچنے کا ایک ہی طریقہ صرف اس سے بچنے کے لئے ایک شہر کے حکم سے گزر جائے گا یا,ایک آدمی گھر میں داخل ہونے کی کوشش کر رہا تھا تاکہ وہ اسے چوری کر سکے۔,ur,1
120,جاپان کی بنیاد کے سال کا حساب کرنے کے لئے چینی کیلنڈر کا استعمال کیا گیا تھا، جس میں 1260 سال چینی کاسمولوجی سائیکل کا حساب کیا گیا تھا.,جاپان کی بنیاد چینی تقویم کا استعمال کرتے ہوئے مقرر کیا گیا تھا.,ur,0
121,یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بخت,اگر آپ مہینے میں 100 ڈالر ادا کرتے ہیں تو یہ بہت وقت لگتا ہے.,ur,2
122,لہذا، نیٹ اسکرین فائدہ ابتدائی طور پر مثبت ہے، چاہے ہم اجرت پر منحصر ہیں یا نہیں.,ابتدائی نیٹ پیمانے پر فوائد منفی ہیں جب اجرت پر منحصر ہے.,ur,2
123,یہاں دیکھو، آپ کے پاس کوئی کاروبار نہیں ہے جو مجھے اس طرح سے پوچھنے کے لئے آتا ہے.,آپ کو اس طرح کے لئے مجھ سے پوچھنے کے لئے کوئی وجہ نہیں ہے.,ur,0
124,ماہرین کا کہنا ہے کہ یہ صرف عمر نہیں ہے جو ایک چینی قدیمیت کی قدر کا تعین کرتا ہے کہ ماضی کے دیناسٹیوں کو ان کی تخلیقی اوپ اور نیچے تھی.,جمع کرنے والے صرف ان کی عمر پر ان کی چینی قدیمیت کی قیمت پر مبنی ہیں.,ur,2
125,لوئیشیا کی طرح چھوٹے شہروں کو تیل کے میدانوں کے ارد گرد پھیلا دیا گیا تھا؛ بنیادی ٹرین لائن ان کے درمیان پھیلا ہوا تھا.,تیل کے میدان میں صرف ایک شہر تھا.,ur,2
126,انتظامیہ ایک زیادہ جامع کاروباری ماڈل کی حمایت نہیں کر سکتے ہیں کیونکہ وہ اس بات سے پریشان ہیں کہ معلومات بہت سے فیصلے پر مبنی ہو گی اور اس وجہ سے، درستگی کی کمی، جس سے رپورٹنگ کے معیار کی نافذ کرنے میں مشکل ہوسکتا ہے.,رپورٹنگ کے معیار کی مشکل اس کاروباری ماڈل کے لئے ایک بہت بڑا رکاوٹ ہوسکتا ہے.,ur,0
127,سب سے پہلے، بنیادی طور پر صحیح حاصل کریں، یعنی مالی رپورٹنگ کو روکنے اور حل کرنے کے لئے.,بنیادی طور پر سب سے پہلے صحیح ہونا چاہئے.,ur,0
128,ایک اب بھی کمزور ویکٹوریہ کے ماحول میں، ڈینارڈ نے ایک اچھا لوکس ویلا اور طویل، پاؤڈ پیرامیڈز، پلوش ہوٹل، خوبصورت بوتیکس، ڈسکوٹیکس، کیسینو، پارکوں اور باغات، اور ایک اولمپک سائز عوامی پانی کے تمام بہترین اثاثوں کو محفوظ کیا ہے.,ڈینار ایک ویکٹریا حساسیت کو برقرار رکھتا ہے جبکہ لوکس عناصر بھی شامل ہے.,ur,0
129,ہر مرحلے کے ساتھ ساتھ، کچھ عمل ان کی کوششوں کی کامیابی کے لئے خاص طور پر اہم ثابت ہوا.,کوئی عمل فائدہ مند نہیں تھا,ur,2
130,لیکن وہاں کچھ ہے.,وہاں بالکل کچھ بھی نہیں ہے.,ur,2
131,یہ آسانی سے انڈیا کے بہت سے معابد، قصروں اور میوزیم میں اضافہ کرنے کے لئے آسان ہے.,آپ کو انڈیا بھر میں قصر اور معابد کی کمی ملے گی.,ur,2
132,بہت سادہ ہے,پیچیدہ نہیں ہے.,ur,0
133,جی ہاں وہ ایک لمحے کے لئے میری پسندیدہ ٹیم تھی,وہ میری پسندیدہ ٹیم تھی.,ur,0
134,یہ تاریخی طور پر مشہور ٹھنڈا دریا، جلیل سمندر اور Kinneret دریا کے طور پر جانا جاتا ہے (اس کی شکل کے بعد ایک ہارپ کا مطلب ہے)، صرف 58 کلومیٹر (36 میل) کے ارد گرد ہے.,گالیلی سمندر بھی کئی سو سالوں سے کینریٹ دریا کے طور پر جانا جاتا ہے.,ur,1
135,کیونکہ میں کا مطلب یہ ہے کہ میں نہیں جانتا کہ یہ صرف کچھ ہے مجھے لگتا ہے کہ کچھ ہمیں ضرورت ہے,مجھے لگتا ہے کہ ہم اس کے بغیر کر سکتے ہیں، لیکن یہ ہماری زندگی کی معیار کو بہت تبدیل کرے گا.,ur,2
136,یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار: یحییٰ بختیار:,جان پہاڑوں میں چلا گیا۔,ur,2
137,Leland Act (1) گھر کی تعریف کو آسان بناتا ہے,گھر کی تعریف کو آسان بنایا جا سکتا ہے.,ur,0
138,اعداد و شمار کی ضرورت کے طور پر اضافی انتظامیہ کی معلومات کے طور پر پیش کی جائے گی جس میں فدرال حکومت کی منسلک مالیاتی اعداد و شمار شامل ہیں لیکن اس کے اجزاء کے انفرادی اعداد و شمار میں نہیں.,انفرادی رپورٹیں جو اس کے اجزاء کے یونٹس پر توجہ مرکوز کرتی ہیں وہ اعداد و شمار شامل نہیں کریں گے.,ur,0
139,نیو سٹی میں زمین کی ابتدائی طلب حیرت انگیز نہیں تھی؛ حقیقت میں، حوصلہ افزائی خریداروں کو لطف اندوز کرنے کے لئے پیش کی گئی تھی.,ابتدائی طور پر، نیو شہر میں زمین کی طلب بہت زیادہ تھی اور ملکیت تیزی سے فروخت کی گئی تھی.,ur,2
140,اچھی طرح سے وہ ایک ناکام ناکام موسم کے قریب ہیں وہ اس کا مزہ چکھ سکتے ہیں اور وہ تاریخ بنانا چاہتے ہیں لہذا مجھے نہیں لگتا کہ ان کی حوصلہ افزائی کی کمی ہوگی,اگر وہ کسی بھی نقصان کا سامنا نہیں کرتے تو وہ حوصلہ افزائی کر رہے ہیں.,ur,1
141,لہذا، نیٹ اسکرین فائدہ ابتدائی طور پر مثبت ہے، چاہے ہم اجرت پر منحصر ہیں یا نہیں.,خالص پیمانے پر فوائد وقت کے ساتھ منفی ہو سکتا ہے.,ur,1
142,یہ بالکل پاگل تھا.,یہ بالکل معمولی تھا.,ur,2
143,ذخیرہ جو گھریلو سرمایہ کاری کی سرمایہ کاری نہیں کرتا، صاف غیر ملکی سرمایہ کاری کو بڑھاتا ہے اور موجودہ اکاؤنٹ کی توازن کو بہتر بناتا ہے.,بچاؤ غیر ملکی سرمایہ کاری کو اہم اور تیزی سے بڑھانے میں مدد مل سکتی ہے.,ur,1
144,یہ طویل عرصے سے ان کے مختلف خصوصیات کی طرف سے متاثر کیا گیا ہے، اور ان کے مختلف عادات اور عمل کو جذب کیا ہے.,ان کے مختلف خصوصیات نے کسی بھی ثقافت پر کوئی اثر نہیں کیا ہے.,ur,2
145,"لیکن کیا انٹرنیٹ اتنا معجزہ ایک اشتہارات کا آلہ ہے کہ گروس ہر شخص کے لئے $ 400 کے مجموعی اشتہارات میں $ 1,000 خرچ کر سکتے ہیں - یا اپنے صارفین میں سے ہر ایک تک پہنچنے کے لئے ایک اضافی $ 400 خرچ کرنے کے لئے اشتہارات کو قائل کر سکتے ہیں؟",کیا انٹرنیٹ اشتہارات میں اتنا اچھا تھا کہ گروس ہر اشتہارات میں ایک شخص کے لئے 400 ڈالر ادا کرے گا، مجموعی طور پر خاندان کے لئے 1000 ڈالر خرچ کرے گا یا ہر صارف تک پہنچنے کے لئے ایک اضافی 400 ڈالر نکالنے کے لئے مخالفین کو قائل کرے گا؟,ur,0
146,سوالات کو حل کرنے کی ضرورت ہوسکتی ہے,کچھ سوالات ہیں جو ممکنہ طور پر جواب دینے کی ضرورت نہیں ہوسکتی ہے.,ur,0
147,کیا آپ جانتے ہیں کہ ٹام کلینسی,اس نے ٹام کلینسی کو پسند کیا.,ur,1
148,لڑکی نے اس کی طرف دیکھا، پھر اس نے اس کے سامنے اس کا ہاتھ گزر دیا.,لڑکی اس سے دور چلا گیا اور اس کے ہاتھوں کو پکڑ لیا.,ur,2
